	ID2594-1-PAR1-TO-A01-S99	ID2594-10-PAR10-TO-B02-S108	ID2594-11-PAR11-TO-C02-S109	ID2594-12-PAR12-TO-D02-S110	ID2594-13-PAR13-TO-E02-S111	ID2594-14-PAR14-TO-F02-S112	ID2594-15-PAR15-TO-G02-S113	ID2594-16-PAR16-TO-H02-S114	ID2594-17-PAR17-TO-A03-S115	ID2594-18-PAR18-TO-B03-S116	ID2594-19-PAR19-TO-C03-S117	ID2594-2-PAR2-TO-B01-S100	ID2594-20-PAR20-TO-D03-S118	ID2594-21-PAR21-TO-E03-S119	ID2594-22-PAR1-X-F03-S120	ID2594-23-PAR2-X-G03-S121	ID2594-24-PAR3-X-H03-S122	ID2594-25-PAR4-X-A04-S123	ID2594-26-PAR5-X-B04-S124	ID2594-27-PAR6-X-C04-S125	ID2594-28-PAR7-X-D04-S126	ID2594-29-PAR8-X-E04-S127	ID2594-3-PAR3-TO-C01-S101	ID2594-30-PAR9-X-F04-S128	ID2594-31-PAR10-X-G04-S129	ID2594-32-PAR11-X-H04-S130	ID2594-33-PAR12-1-X-A05-S131	ID2594-34-PAR12-2-X-B05-S132	ID2594-35-PAR13-X-C05-S133	ID2594-36-PAR14-X-D05-S134	ID2594-37-PAR15-X-E05-S135	ID2594-38-PAR16-X-F05-S136	ID2594-39-PAR17-X-G05-S137	ID2594-4-PAR4-TO-D01-S102	ID2594-40-PAR18-X-H05-S138	ID2594-41-PAR19-X-A06-S139	ID2594-43-PAR21-X-C06-S140	ID2594-5-PAR5-TO-E01-S103	ID2594-6-PAR6-TO-F01-S104	ID2594-7-PAR7-TO-G01-S105	ID2594-8-PAR8-TO-H01-S106	ID2594-9-PAR9-TO-A02-S107
eed23b036f73d1c312c8955cda39ba58	0.0	0.0	197.0	141.0	34.0	0.0	873.0	113.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	739.0	1363.0	0.0	535.0
0dea7be1e56d386113c1ba0044285af7	1495.0	0.0	0.0	0.0	94.0	91.0	0.0	78.0	0.0	0.0	576.0	1874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	54.0	0.0	104.0	0.0
9e4976b3f22f2889ea2348b491c0feb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	3153.0	0.0	117.0	0.0	492.0	10.0	38.0	0.0	0.0	133.0	53.0	15.0	0.0	0.0	110.0	241.0	0.0	0.0	0.0	0.0	0.0
c0e10092980dfe48067df4d7a5ef1770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2719.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	1520.0
9e420a3f4d78fc7cda4d63feb0617c43	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	208.0	61.0	103.0	36.0	0.0	0.0	0.0	0.0	12.0	52.0	27.0	1767.0	0.0	0.0	0.0	19.0	0.0	538.0	9.0	0.0	23.0	0.0	1164.0	0.0	0.0	0.0	191.0	0.0	8.0	19.0	0.0	0.0	29.0
d59eb92ad1cea014dba32c409a075aff	0.0	0.0	0.0	98.0	0.0	0.0	210.0	228.0	41.0	0.0	0.0	0.0	12.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.0	0.0	0.0	0.0	800.0	445.0	852.0	0.0	884.0
114d0aefa07e7ab7836011f44281b737	0.0	0.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	990.0	1439.0	9.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	48.0	237.0	248.0	172.0	0.0	777.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
771f356571f0c8721654bce2961a778a	0.0	0.0	131.0	51.0	41.0	0.0	61.0	582.0	258.0	0.0	111.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	162.0	0.0	0.0	0.0	0.0	1866.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0
55ae36374045b6a58fdc9c11936be5cc	584.0	185.0	0.0	117.0	259.0	92.0	200.0	0.0	0.0	0.0	130.0	195.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	38.0	25.0	53.0	1612.0	122.0
f0537a8dcbfb7b18465d751de034e9ae	0.0	0.0	0.0	34.0	210.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	476.0	0.0	0.0	0.0	0.0	1499.0	1169.0	146.0	0.0
6e69814fe87be236c1c5f1c310b649a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	93.0	0.0	0.0	0.0	0.0	569.0	0.0	0.0	0.0	0.0	966.0	0.0	0.0	2191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d31242d8b218bd2adbbdbea4d3797db0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2735.0	0.0	116.0	0.0	480.0	0.0	33.0	0.0	0.0	113.0	50.0	0.0	0.0	0.0	125.0	197.0	0.0	0.0	0.0	0.0	0.0
68698b6bf73c9a7a633a960bf17d2d24	3.0	0.0	0.0	0.0	267.0	0.0	19.0	3.0	0.0	0.0	42.0	152.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3240.0	18.0	0.0	39.0	0.0	14.0	0.0	0.0	0.0	0.0	13.0	8.0
8cade8536ebe7db372f9170e03d50086	757.0	59.0	0.0	51.0	0.0	223.0	0.0	0.0	0.0	0.0	535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	34.0	1125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	58.0	0.0	0.0	776.0	0.0
427f5142ae52662b7db0bdd5689461f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3668.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f7ea7db3f573ce5284a2f0c1fa52e62	8.0	110.0	0.0	0.0	6.0	69.0	13.0	46.0	0.0	0.0	153.0	48.0	112.0	0.0	1874.0	20.0	449.0	0.0	177.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	49.0	0.0	258.0	0.0	0.0	0.0	24.0	0.0	0.0
0668925208812ea239ce363a4a1c26e8	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	540.0	0.0	0.0	0.0	0.0	805.0	0.0	0.0	2067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2903f2e41955a0f7fe924306eadea605	115.0	81.0	0.0	92.0	438.0	418.0	0.0	0.0	0.0	413.0	419.0	102.0	72.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	0.0	0.0	0.0	560.0	137.0	163.0	84.0	84.0
e3417b793e51af59b0af48d725e71f48	1236.0	730.0	0.0	0.0	31.0	31.0	162.0	0.0	9.0	0.0	424.0	32.0	0.0	749.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	50.0	0.0	53.0	85.0	0.0	17.0	0.0
ac58883e99bac8eb6633b7a59d4e52bb	0.0	0.0	0.0	0.0	0.0	24.0	10.0	206.0	0.0	0.0	0.0	0.0	28.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3130.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
b92aecce075cf1ec9702808f363e4528	0.0	0.0	165.0	0.0	38.0	14.0	15.0	517.0	49.0	0.0	57.0	0.0	1291.0	786.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	14.0	0.0	80.0	3.0	29.0	1.0	0.0
ddff942aa372ed93b201fb581ef1cb2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbc12e640320234559cfae880dce9ebd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1640.0	0.0	1612.0	46.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
3b1f0a516f0b3c64a652b2d535d4a237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1475.0	0.0	86.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b61a59f8f83fbbaabee434a2fcb08aba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	255.0	0.0	4.0	0.0	0.0	13.0	0.0	21.0	0.0	2629.0	0.0	57.0	0.0	85.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0
2f7d30827129f2d357a5d861fa0539c4	0.0	0.0	41.0	61.0	0.0	0.0	43.0	1595.0	461.0	0.0	0.0	0.0	206.0	361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	62.0	0.0	0.0	0.0	75.0	16.0	221.0	0.0	0.0
2d41981ee289bc672dfef616e0220b7f	0.0	0.0	647.0	217.0	37.0	192.0	122.0	149.0	115.0	0.0	62.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	107.0	202.0	297.0	602.0	331.0
9c65f551278bfcda259b0ff00eb0c888	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1452.0	0.0	10.0	0.0	0.0	0.0	0.0	1559.0	3.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7baf27cd8a9af080a8546712f5ae70bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e38aa7466429e8ef03c1da767314f396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1442.0	0.0	234.0	49.0	369.0	4.0	59.0	150.0	17.0	121.0	146.0	94.0	0.0	5.0	114.0	484.0	0.0	0.0	0.0	0.0	0.0
7ac5e015ccf7472a0e7954d172ee9586	0.0	0.0	41.0	0.0	10.0	0.0	15.0	9.0	0.0	50.0	0.0	35.0	0.0	0.0	1249.0	0.0	404.0	60.0	0.0	0.0	0.0	36.0	42.0	0.0	0.0	0.0	109.0	173.0	0.0	0.0	0.0	570.0	0.0	0.0	3.0	433.0	0.0	0.0	0.0	0.0	54.0	0.0
d4e5d8c10eef32bd24cd80de62ed7746	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c39122ea83748f103207c619c7b90edf	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	11.0	0.0	1910.0	11.0	0.0	0.0	0.0	0.0	1271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
e1b36eafb4979e1006efc711f3e7ceb2	0.0	0.0	580.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2629.0
5fc8ebf8d49daeb9c8dfdbdcee7b5e75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2352.0	0.0	96.0	12.0	305.0	0.0	0.0	0.0	0.0	64.0	54.0	0.0	0.0	44.0	36.0	292.0	0.0	0.0	0.0	0.0	0.0
5c7cd4afe047a1fa454b6a815a951c2f	1120.0	437.0	0.0	0.0	40.0	48.0	134.0	0.0	0.0	0.0	133.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	463.0	46.0
9ef0cbc51b4da5071e9139d2b1624b7b	0.0	0.0	0.0	0.0	33.0	0.0	90.0	4.0	44.0	0.0	234.0	53.0	98.0	0.0	0.0	0.0	1502.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	416.0	0.0	39.0	0.0	0.0	0.0	532.0	0.0	0.0	0.0	0.0	0.0	50.0
e47b7c57183d489a185e684d3dc8f4e6	0.0	0.0	265.0	0.0	98.0	53.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	527.0	0.0	231.0	68.0	25.0	0.0	0.0	38.0	28.0	3.0	0.0	0.0	76.0	282.0	0.0	166.0	0.0	719.0	0.0	25.0	0.0	72.0	0.0	0.0	52.0	0.0	423.0	0.0
77c0eb3868af3c05b52bdec996f96858	60.0	1154.0	49.0	68.0	14.0	20.0	121.0	286.0	91.0	0.0	66.0	0.0	0.0	52.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	36.0	0.0	52.0	193.0	149.0	422.0	32.0
30ab791a2769cc4b240ab0244f235b5a	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	445.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	110.0	0.0	293.0	0.0	1001.0	0.0	0.0	32.0	719.0	0.0	0.0	0.0	0.0	0.0	0.0
9b23053de8f4269fe6b5ce286dfbef3c	0.0	0.0	0.0	0.0	132.0	6.0	0.0	6.0	0.0	34.0	253.0	0.0	0.0	0.0	3.0	0.0	179.0	785.0	1141.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	103.0	9.0	0.0	50.0	0.0	13.0	0.0	143.0	229.0	0.0	0.0	0.0	0.0	0.0
98c60003caac4798b6e9a0da3102d2dd	0.0	0.0	0.0	0.0	0.0	173.0	381.0	724.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	113.0	63.0	0.0	0.0
dc9782d0248fd09adc7c3b30e462299f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2911.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3495b0436d0321fff5dbee5e0595f3e0	18.0	25.0	5.0	10.0	178.0	40.0	72.0	16.0	7.0	31.0	18.0	133.0	25.0	11.0	0.0	1384.0	2.0	0.0	0.0	0.0	0.0	141.0	87.0	333.0	14.0	0.0	6.0	0.0	129.0	0.0	0.0	20.0	34.0	16.0	0.0	2.0	6.0	15.0	97.0	55.0	12.0	59.0
6cfbd8b8c7f8e530d2fb6e0703c7b9c6	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2918.0	0.0	0.0	0.0
27fa96f1e9414bb095a738d7eeba233b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2937.0	0.0	0.0	0.0	0.0	0.0
82498541adc83039e103a5f14460c2c7	0.0	19.0	62.0	0.0	72.0	0.0	0.0	40.0	0.0	11.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	55.0	2502.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	23.0
b7129eeffa4113812251ec5f23a5c203	0.0	484.0	0.0	0.0	0.0	0.0	1268.0	0.0	1023.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c497891fa453158edcb73f49f741124b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7942f4f3c2bb7b85f974d89ba64d59c	0.0	722.0	0.0	117.0	0.0	10.0	54.0	37.0	619.0	0.0	19.0	0.0	359.0	0.0	0.0	0.0	0.0	11.0	35.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	172.0	0.0	0.0	0.0	46.0	207.0	161.0	0.0	0.0
5401121cf8030e8016859f785eaef231	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2765.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b287cab444e7d4ccfb89b147b6a3e1ea	0.0	100.0	0.0	0.0	42.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	2109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	56.0
e1ee0a34cdeed1b35c0d76410a513439	0.0	0.0	22.0	54.0	102.0	0.0	150.0	421.0	23.0	0.0	14.0	0.0	623.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	130.0	0.0	0.0	0.0	0.0	322.0	0.0	36.0	26.0	0.0	114.0	0.0	96.0	60.0	149.0	0.0	228.0
3d31acd97f2162ce340b98b8b40c4969	0.0	897.0	0.0	0.0	0.0	0.0	0.0	90.0	176.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627.0	0.0	0.0	0.0	786.0	0.0	108.0	0.0	0.0
a31e86614df130a34b23461d9d16cc0e	0.0	151.0	93.0	131.0	31.0	78.0	111.0	211.0	199.0	101.0	107.0	0.0	241.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	49.0	17.0	125.0	0.0	0.0	0.0	142.0	266.0	75.0	9.0	490.0
aa15ec5479cde6d5381cbc99a0f6a59e	0.0	0.0	149.0	0.0	0.0	0.0	233.0	47.0	0.0	0.0	0.0	705.0	117.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	1.0	110.0	0.0	0.0	47.0	0.0	43.0	0.0	0.0	0.0	0.0	314.0	127.0	0.0	0.0	0.0	206.0	203.0	218.0	32.0	36.0
f91b00381116d19f841d5805847ee161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2623.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
58810cff1cf34ff3f66608f550329637	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	316.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2100.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bda2e11419c7d2cd11e4ed3615c3ed5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0	0.0	0.0	0.0	2284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13785f0aa34992209c67c3caeebbd429	264.0	186.0	0.0	47.0	48.0	167.0	88.0	282.0	0.0	0.0	103.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	50.0	163.0	51.0	254.0	111.0
9621e09a8c37fa6972c25cef39cda3b1	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2549.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e96ea35d2157cebfa6a66975cb6c04c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2682.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6b6759d8869eef4e8c269b832973344	0.0	0.0	1341.0	145.0	401.0	50.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	81.0	0.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	91.0	0.0	0.0	0.0
232af231b1a3a8ca6ef3bf5432418b64	0.0	1546.0	0.0	0.0	0.0	0.0	228.0	0.0	164.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	78.0	99.0	0.0	73.0	0.0
3b82cb00f7c6eb6409e6fc4008cd6452	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	515.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	41.0	439.0	1246.0	0.0
1e0a09e86c18de3a059aa7dcc186b18d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1918.0	0.0	61.0	0.0	219.0	0.0	63.0	0.0	0.0	45.0	0.0	22.0	0.0	0.0	35.0	220.0	0.0	0.0	0.0	0.0	0.0
ef5af48ec2b6c023c5de28c59cb08a40	0.0	0.0	0.0	0.0	0.0	47.0	8.0	0.0	0.0	0.0	77.0	0.0	42.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2157.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
75a5b72e3a36dd4bb686efa980e6e6d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2526.0	0.0	0.0
